	16S_1	16S_106	16S_107	16S_108	16S_109	16S_110	16S_111	16S_112	16S_113	16S_114	16S_115	16S_116	16S_118	16S_119	16S_120	16S_13	16S_130	16S_131	16S_132	16S_142	16S_143	16S_15	16S_154	16S_155	16S_16	16S_166	16S_17	16S_177	16S_178	16S_18	16S_180	16S_189	16S_19	16S_190	16S_2	16S_20	16S_25	16S_26	16S_27	16S_28	16S_29	16S_3	16S_30	16S_31	16S_32	16S_33	16S_38	16S_39	16S_4	16S_41	16S_42	16S_43	16S_44	16S_45	16S_5	16S_57	16S_6	16S_61	16S_62	16S_63	16S_64	16S_65	16S_66	16S_67	16S_68	16S_69	16S_7	16S_74	16S_75	16S_76	16S_77	16S_78	16S_79	16S_80	16S_81	16S_93	inv_soil_10	inv_soil_11	inv_soil_12	inv_soil_13	inv_soil_207	inv_soil_217	inv_soil_37	inv_soil_38	inv_soil_40	nat_soil_F13	nat_soil_F15	nat_soil_F20	nat_soil_F21	nat_soil_F23	nat_soil_F25
16S_17	0.8495051097798002	0.8042908718214804	0.6917452106048757	0.8376932945123678	0.8558102483221413	0.7980240383504595	0.7599626672657336	0.7945308537500475	0.8590957393765106	0.7299198365200036	0.8298469387899887	0.8278067820185285	0.8444975764028242	0.7395471431994334	0.8683797616067059	0.590137597327542	0.8527403348766601	0.7908680929806566	0.8684091803233125	0.8635170179320614	0.8241152088576089	0.7372041738328452	0.816904961972245	0.7908382266743581	0.5678175973100663	0.7580072193612973	0.0	0.8512376707540504	0.8175568641911014	0.672706822632877	0.7499038415275097	0.8083519967734045	0.5676812405599082	0.7960106842180334	0.8129988352807814	0.6961991596318565	0.8778427042246962	0.7513438864895431	0.7513106748711532	0.7959229705510839	0.7180247614116056	0.8504488937570744	0.5630144090852149	0.4618973989564593	0.6220692936047603	0.658674034977482	0.7089511461277698	0.7208586912773309	0.7738413382446085	0.7656365286928336	0.6681020531920315	0.6684231890288851	0.7426964003821491	0.8655818459343033	0.7419465380959397	0.8371659106999328	0.7544400361943424	0.56200819656159	0.5302673097125036	0.6184493905916556	0.6581434087481689	0.5507241197358304	0.6490209030899818	0.7352613786112351	0.5090202229014275	0.8618609575734472	0.6892390294250086	0.8266787981443514	0.6226244296065366	0.8272534138105094	0.7761387844495832	0.6172842888802924	0.8190270106405684	0.7572693890736251	0.8462565253858662	0.8681967516645247	0.7884477440374384	0.8462129099162812	0.778708876367496	0.795395070253439	0.8199672691634821	0.722576132505376	0.7896716943939627	0.7586255116640054	0.7319322108362567	0.7006718844537577	0.7223131216112509	0.7248183097749367	0.7010638078992466	0.5076049462157318	0.6338996070569266
16S_177	0.5773028994652214	0.6103928076979929	0.70991639760001	0.5855948778438621	0.6851203388266622	0.647268764231455	0.6356299366113252	0.6604104698475953	0.5191734607442594	0.7430938290764714	0.5930463890151826	0.5689845526223762	0.4630596607330499	0.6540823033549121	0.5460957390720991	0.8467754452871153	0.6710854406298407	0.6095879687212409	0.5504952417760057	0.6561518228501216	0.4435639528713932	0.6167136824264848	0.46037045063486565	0.6091089683906951	0.7924057142568203	0.6240012995105505	0.8512376707540504	0.0	0.6247338954251946	0.7275575085905761	0.695452732116393	0.5967062467838327	0.8078284594053223	0.4858848997104813	0.6144582549931146	0.706431721867286	0.5733708088704031	0.6487657961939318	0.7181806528311666	0.6391011934724798	0.7059742511294271	0.625811478025887	0.7913218439063135	0.8654790883426186	0.7380503786550523	0.7539784940442689	0.6928275808296119	0.7318285621627664	0.6390859452907307	0.6416891124453745	0.7940974850940999	0.7540870242545532	0.6756418150514166	0.46656380637886125	0.698398237002958	0.48266048535514644	0.6689427359365323	0.874006620345182	0.8442991789880844	0.758001473657741	0.7148239354650638	0.8267168414851433	0.7178096959578911	0.6663920723135827	0.812886003694792	0.5333750672820329	0.7192639423146476	0.5675663483012294	0.7812266292975597	0.567600647620521	0.5950877569338314	0.7383747320231551	0.5100241586629188	0.5989192600226825	0.5969269343420912	0.5412509723489527	0.6145448645372492	0.6054487508495284	0.6764860427884345	0.6308609097489226	0.6396438233708384	0.7074328974538291	0.671012415933273	0.7758198357404729	0.6721791421784337	0.6754616167856747	0.6669219341849553	0.7011289550975012	0.6889968627151842	0.8563017409625813	0.7502389662358746
16S_178	0.5411673114109881	0.45477819589199686	0.5858736182082355	0.6423613727098837	0.6841726634071635	0.46730347032884806	0.5030530475629788	0.6325176567632274	0.6985192241554209	0.7060468106776269	0.5616302390987858	0.6055567895547064	0.6335664834430323	0.4870633624389852	0.6399640107852101	0.7782538699625393	0.6837985788569522	0.49098693496177265	0.637513806745808	0.6755677085574524	0.630181092617413	0.5743129666310672	0.5774352485064405	0.4217139866584008	0.7093808786977485	0.45764098668797487	0.8175568641911014	0.6247338954251946	0.0	0.7182366067969376	0.5183335822520869	0.48975067431187275	0.7611982298390023	0.6353634783878416	0.51378441479261	0.6521474432631748	0.6186615929733773	0.5502005818978704	0.5967899250324559	0.5386047067106187	0.5841420433653093	0.6930167550785732	0.7272454643950835	0.8245480964620711	0.6956561737639242	0.7202403899002977	0.6327957893915909	0.6392261693997351	0.6493657389062728	0.4546257327770783	0.740822189410223	0.663042522347691	0.6725316906998383	0.6254591756829878	0.6761119104463996	0.6396235047490262	0.5335109924430442	0.8343964133567419	0.7912196678142271	0.7132878128970568	0.6510578449964952	0.7911481518815526	0.7070232083717702	0.6622454890388503	0.7662807502048018	0.603542850536321	0.6096917986337285	0.5855479511221293	0.7165988898211586	0.6020458087141163	0.6146802735502324	0.7157185699441913	0.6391425645171824	0.5150355101302609	0.6195622512117761	0.616051073363037	0.5950501399470627	0.6433298415926845	0.6625166364591217	0.6226349488651031	0.6234375977323868	0.5631481176046371	0.6302085833103817	0.719830470827069	0.6434287719427872	0.5979252220408999	0.6432883323335158	0.6429485369577943	0.6425165458578161	0.8076681291511204	0.7208348337410333
16S_18	0.7479278811013207	0.6872543311423382	0.7002472642881172	0.7115523697905395	0.7283516444957179	0.7254634658356517	0.6814710806983948	0.7091298465941124	0.7651186429723076	0.5694460651855624	0.7579976251610908	0.7284290519144047	0.7382267445841473	0.650104314360817	0.7584393450785878	0.7121299533075423	0.7509065301343435	0.6922486364976359	0.7544300271650193	0.7539664643755087	0.7150969571757847	0.6063502618396639	0.708504251869076	0.692345828274289	0.608069089923489	0.6902360559874055	0.672706822632877	0.7275575085905761	0.7182366067969376	0.0	0.7188934951641948	0.7156754895886194	0.6641386640513558	0.6764864262496963	0.6957100858131405	0.5451252873625285	0.7987220240887809	0.6567229667152232	0.6690019680182419	0.7208471041060266	0.6809945462555049	0.7140278736041381	0.7063913796885397	0.6810697618494302	0.5462598783410723	0.6676636589118518	0.5395461560477642	0.7288915118633535	0.6470354355287702	0.694857948384473	0.6990434368967309	0.6763238176433226	0.6199565775525926	0.7539487844010019	0.6105913699526615	0.7254532625697929	0.6705104908662307	0.7260066892410483	0.6148017760805051	0.5562691651936494	0.6328225589469147	0.6282760212211728	0.5692854137034269	0.5951142258894992	0.640017911622366	0.7714657018578266	0.6434051078761388	0.7267735112408069	0.6747054004977774	0.7222895873992058	0.7038631940253859	0.6500607841215958	0.6992167423897282	0.6540746173258811	0.7101431032566927	0.7772576154420765	0.656115538430714	0.7176408832110953	0.6304501988255794	0.6681898730902286	0.6766700195668367	0.6428344616127781	0.6819148071767911	0.690627674139553	0.6899465299374059	0.5948117150644614	0.5246252788110629	0.6525900766560857	0.5691160872150449	0.679113948729278	0.5774227591789581
16S_180	0.6364450632003777	0.5424544188753075	0.4764159396849543	0.7019854974453021	0.6947454960199625	0.45332295541656364	0.47120028040257445	0.6546462609166231	0.7383252800090956	0.6600465542830314	0.5786109487061162	0.628271213275448	0.6896550834499802	0.5155510238347255	0.7248723066873775	0.6918866578108707	0.6985236469837451	0.475142811281369	0.7221380340295723	0.7262658459462055	0.7002681563501263	0.5223095455595266	0.6599378861677853	0.5452887460781122	0.678478063778801	0.47882649969216	0.7499038415275097	0.695452732116393	0.5183335822520869	0.7188934951641948	0.0	0.5338793077490438	0.6930369849954876	0.6618790135003894	0.545906487485091	0.5966626816744983	0.6940851186914719	0.5439819794038856	0.49410837749517084	0.5717634112108685	0.47965433254441325	0.730470133226961	0.6066154245592547	0.7572214208802363	0.6858147991730383	0.6350427211927712	0.6495113991816853	0.5116713104966014	0.6508207435010768	0.4098074964479457	0.6667205172617505	0.5177422712229065	0.633462929283872	0.7055945954033153	0.6449520121758059	0.6993215719601859	0.49200727685269463	0.774963667131543	0.7616281841230994	0.7282368407533204	0.6493569903333769	0.7216848606350473	0.678677607211907	0.6791902309749618	0.689622436790397	0.6812440703970116	0.6006889982518921	0.6276383920476237	0.6152746286097622	0.63164920057792	0.5931525587148063	0.6547187420114539	0.6800006832385765	0.5537013935775199	0.6773923382295632	0.7250008144271348	0.5965028548233113	0.6613253525068777	0.6624888259095513	0.6300296689983622	0.6473043350272482	0.5200174586725687	0.6528393676175039	0.6839147192814033	0.5852679514299856	0.5845588191629935	0.6401009455929835	0.5567542453310056	0.615826182190655	0.7244226634297742	0.67709932363471
16S_189	0.5360438152295747	0.4588982417052088	0.6065904499192089	0.61297760349747	0.6762550074560422	0.5018104878863929	0.4671499863807992	0.6264337524866554	0.6700002946035977	0.7285894487186507	0.5767155780184682	0.5802083475574752	0.6192627694781091	0.5317148866931755	0.6227967957519012	0.8077039442957895	0.6628037887706832	0.4735861609132701	0.6111717999275714	0.6610242748937577	0.6267151767651102	0.5734428747197489	0.5904908554486922	0.45768524104394237	0.7252785982212633	0.48912714784069644	0.8083519967734045	0.5967062467838327	0.48975067431187275	0.7156754895886194	0.5338793077490438	0.0	0.7556809711294781	0.6094575431598138	0.5094838190212794	0.6490819659055466	0.6063493558623593	0.5505210607283099	0.6073817071737224	0.5957668050370117	0.5917260180609243	0.6917891776824188	0.7554674806137813	0.8295758120893739	0.7047847243476038	0.7510352430909976	0.6489864786908957	0.6656666322927697	0.646411687929323	0.5166722453870181	0.7448241156445554	0.6867366891864738	0.6953130593586391	0.5993984147861664	0.6789175406900042	0.6291503454029339	0.5327690622628154	0.8405571233568377	0.8004541021646343	0.7224762767404109	0.6840696898607386	0.7822751694413623	0.6945335869014261	0.6591225081196512	0.7790204273044545	0.6262839693857826	0.6497626285546432	0.5924441721360011	0.7514683748363666	0.5458266462545877	0.6009808928478527	0.7260174233696973	0.609338357806009	0.5148463691951274	0.6166344755012525	0.6425983033072684	0.589159086086217	0.619403908183493	0.6628746587488277	0.629075024852397	0.6207107979972696	0.601705867123286	0.6324930794240637	0.7419909826966077	0.6525378106456889	0.6077012493299009	0.6543518359542704	0.6462684673002076	0.6455290144834148	0.8211656687667059	0.7462036113524563
16S_19	0.7928949774782317	0.769250084365492	0.640120512438348	0.7949044741671781	0.788177743009634	0.6933647336135025	0.7347836528914428	0.7328111090878238	0.8324084248112084	0.661175205117221	0.7900495527565498	0.7621871919868807	0.812412273477813	0.6211934416521449	0.8295734356889772	0.6413107443381857	0.797094862060001	0.7554687850779231	0.8289639545819691	0.8135578878100159	0.7802908388636315	0.6870505223882252	0.766043880686104	0.731503326119808	0.5927566346266988	0.6803840195095351	0.5676812405599082	0.8078284594053223	0.7611982298390023	0.6641386640513558	0.6930369849954876	0.7556809711294781	0.0	0.757822387795136	0.7846761373228559	0.6807920462762065	0.8294659837664113	0.730269944664293	0.7193694877297135	0.7632300219604009	0.7015518441232826	0.7868205622339457	0.5894978938072045	0.5355064510793188	0.6728498881777457	0.6434803235353831	0.6626424879176036	0.7268335113411776	0.7016282368025113	0.7057949112535473	0.5772998115517404	0.5618464270675189	0.6971960217052579	0.8276407333937373	0.6239880016346575	0.797847250518677	0.6921013817748757	0.6320962107587178	0.5398950727429419	0.6850818973496557	0.634710745077656	0.5723806832869616	0.6147333428609941	0.7360639391490219	0.5434314120512314	0.8114995333682232	0.6387743713580272	0.7595344467195746	0.676007443271151	0.7607490554994878	0.7479921975039115	0.6366292937595341	0.7755871786524545	0.6968634236622179	0.779831440513708	0.8386729976670888	0.684331426786872	0.7786238672772118	0.699262874054438	0.7081310248070906	0.7440517084138034	0.6418345676348214	0.7173107715369372	0.7047801285053301	0.6878231861879209	0.6726759665604854	0.7161085281171519	0.6720243163931289	0.6785953560888944	0.5201569543967188	0.6572310978841681
16S_190	0.6100682943475358	0.604899821371798	0.6881717388845107	0.5610764764035506	0.6611060300819763	0.6250384136914966	0.6049779374875692	0.6185192601986399	0.5458295433465216	0.6656108664744552	0.5982672690076543	0.5579709673360091	0.5060489300214827	0.6203288449752087	0.5889345754677207	0.8177262881361962	0.6728032185228702	0.5942963835874904	0.5756081673764902	0.6765724238216275	0.4901573986294085	0.5832979374427962	0.46698578893177906	0.5951090630901442	0.7236470972682675	0.6010624198068365	0.7960106842180334	0.4858848997104813	0.6353634783878416	0.6764864262496963	0.6618790135003894	0.6094575431598138	0.757822387795136	0.0	0.6012886878231174	0.6301882168078312	0.6390601308695164	0.5969746566220406	0.6570814728608805	0.598607600355927	0.6447986899259054	0.6096800444168441	0.7373432784498929	0.8238442821670433	0.6861210264610221	0.6716854043086207	0.6250959225614753	0.6771489700069832	0.5800451300738171	0.5977200038606743	0.7423586956609922	0.6941049262034861	0.6373045173868311	0.5504140697946014	0.6802327450604904	0.5081560718755782	0.642286090118836	0.8363019368958388	0.7911869726768517	0.6969961483327614	0.671505014202471	0.792637667273235	0.6539627248167892	0.6091977298033552	0.7503391567228076	0.5644674252521394	0.6765711725400001	0.5686859523998622	0.7196451064507979	0.5803436213751313	0.5163792958427325	0.6630147305768116	0.5119869837694684	0.58062651904338	0.6189776814913102	0.6167251652335731	0.5889794607153759	0.6140247145566743	0.650074062375241	0.609331199644569	0.6373264629494088	0.6656088785461663	0.6417285162169574	0.705235973155699	0.624514462113107	0.624828963827533	0.6008832822896699	0.6554000485708238	0.6068499292685331	0.8179433291036311	0.6898654851918679
16S_2	0.4706844900092023	0.47715276794612865	0.6379134104682298	0.5671723434992798	0.7000882317926226	0.5082089766771017	0.5109610840802278	0.673801017911056	0.6521481767369594	0.7193047794915568	0.5062671207171107	0.5582961577980613	0.5916685571669851	0.5853583374666699	0.6052455782956392	0.78165540560894	0.707270480442619	0.525220287255556	0.6004319591605869	0.6959887465883361	0.6255128663385183	0.5632672635930629	0.6069810099948103	0.5136157599254307	0.7266340417168169	0.5031528485765784	0.8129988352807814	0.6144582549931146	0.51378441479261	0.6957100858131405	0.545906487485091	0.5094838190212794	0.7846761373228559	0.6012886878231174	0.0	0.6216017596251908	0.5701725290557123	0.49772777448031824	0.5581085284411653	0.5088083328440592	0.5725689823732415	0.6815796224845064	0.7285134449530817	0.8313429895363453	0.680341728532664	0.712712216203823	0.6336706876321997	0.6437198578543599	0.6346331420391927	0.5228283894981216	0.7670857444442798	0.6709935507971049	0.6803518201090102	0.6046717076860895	0.7023238584616324	0.6228096440931415	0.5448842679758997	0.8426709209276657	0.8004979983889358	0.7248915989210097	0.6619824981425414	0.7973988559000174	0.7098527053543023	0.6390141415156695	0.7643782061571636	0.620726741895958	0.5678755990843191	0.5544911420702947	0.7181622758782615	0.5205726275867287	0.5766332359585841	0.7004304289885465	0.607431840913508	0.5612107663140004	0.6099258054699908	0.6298719029536217	0.6142281328159054	0.6474490742169425	0.6555841743528708	0.6414226206663518	0.6642104472836021	0.6136221528431959	0.6649917372490151	0.7497001982672391	0.6348647657463685	0.6005535974331351	0.6182845366679808	0.6189524005876522	0.62772890587719	0.8124508291178415	0.721281618012498
16S_20	0.6852834119606129	0.6419189762249393	0.6354081783708256	0.6582118828106859	0.6951536331474787	0.6176094438150908	0.6078528491393052	0.6449607913747185	0.7372687673689353	0.5467806519461043	0.6754757307195025	0.6686184388530878	0.6869208532648099	0.6234508880318748	0.7077140819136489	0.7207244894483571	0.7120373811259192	0.601227705915759	0.7190037768326942	0.7236393106843955	0.6785884827722686	0.5746771944761934	0.6454036436135002	0.6180109885185336	0.5424846599869253	0.5873649930399407	0.6961991596318565	0.706431721867286	0.6521474432631748	0.5451252873625285	0.5966626816744983	0.6490819659055466	0.6807920462762065	0.6301882168078312	0.6216017596251908	0.0	0.7471143462033845	0.577693455132659	0.5717843311680195	0.666663359456253	0.5871389047470551	0.6921431500905003	0.6452853749198426	0.7199775021060967	0.5404385610317496	0.6618820140355043	0.5190206598717431	0.6145948871891764	0.6026757316529994	0.5768280031719912	0.6730515574916883	0.5820585637230622	0.6323729979169516	0.7160902475303638	0.6569815175350334	0.6888873299393128	0.5885496584170072	0.7519849875893748	0.6697291312309741	0.5518968581551833	0.5597366437801659	0.6659217336798885	0.6061806587603943	0.5223456646509539	0.6441892200960843	0.7191890454320707	0.5946896514960532	0.6630194520263875	0.599141364099395	0.6617768763554267	0.6332829099807378	0.6684975499016924	0.6642705848294924	0.5891551122520469	0.668319784412727	0.7509382608511983	0.5922808363118535	0.6770766393490775	0.6232506078177361	0.6066707984868539	0.6268346326629102	0.6217526889844567	0.6484531783519624	0.6471238741687568	0.6100928439371867	0.49616652664560407	0.4494832690596057	0.5841125574614014	0.4641709122019473	0.7150782518098932	0.614903243748225
16S_25	0.46875844161269	0.5980477626764601	0.7335955956959664	0.5807905948769229	0.74200964277275	0.6405840907732824	0.6499028363420166	0.7288619538851058	0.6008213558002721	0.8046075227389459	0.4952977611026656	0.5425174675311538	0.5632668770298076	0.6755964043318585	0.5219074502592876	0.859799548491127	0.7359213573800565	0.6655524705300194	0.5293744432083867	0.7186126307165248	0.6085458993386534	0.669141068286387	0.5861839013124416	0.6210177651238852	0.8148635126895432	0.619699269244771	0.8778427042246962	0.5733708088704031	0.6186615929733773	0.7987220240887809	0.6940851186914719	0.6063493558623593	0.8294659837664113	0.6390601308695164	0.5701725290557123	0.7471143462033845	0.0	0.6259734809326045	0.7133228363267822	0.5748240849504395	0.7204694082788345	0.6778792588827266	0.8248030196782317	0.8847799275605279	0.7831729011320814	0.8035531590506101	0.7332097778465368	0.7573649700444517	0.7127880000055676	0.6607863967738606	0.8321163876129956	0.7875943085213154	0.7542469018084225	0.5288857640852029	0.7490814429213514	0.5672419552026059	0.701122273708947	0.8919829030429655	0.870860079015191	0.8094240602906444	0.7647730932015543	0.8647192691514164	0.7828187747649601	0.7250323950656932	0.8555505722474355	0.5164850551620352	0.7346726817940727	0.4679344216852397	0.8161910258194126	0.5337180962314433	0.6434030513898545	0.8044039268179614	0.60337660901849	0.6560014897249205	0.643950836124862	0.49205790494612633	0.6784463295606304	0.6762262166549098	0.7348699767195732	0.6914714173846049	0.7184375422114442	0.7426376088833164	0.7406128850126679	0.8086735371634827	0.720208799923379	0.7291087304036569	0.7227019947374459	0.7149558020975295	0.7525827064043922	0.8796495796655176	0.8066904221040595
16S_26	0.5455460540694412	0.5332013844267872	0.5881469692804383	0.6392144664592015	0.7114463150496044	0.5158126566866301	0.5166537455904379	0.6563828606770756	0.689561457892735	0.6853492887570629	0.5390155008971674	0.5722624092767579	0.6447268275872998	0.513613971098546	0.6426534366710327	0.7233856567443457	0.7044805620915806	0.5529199331680485	0.6519528449456024	0.7036451731545497	0.6373928325268937	0.5366208459956922	0.6050938629003196	0.5331025129448185	0.6652295413817486	0.5363442294758913	0.7513438864895431	0.6487657961939318	0.5502005818978704	0.6567229667152232	0.5439819794038856	0.5505210607283099	0.730269944664293	0.5969746566220406	0.49772777448031824	0.577693455132659	0.6259734809326045	0.0	0.49098423950275266	0.5196222439524983	0.5072592756942174	0.6855887236324726	0.6838952382299155	0.7752678432530755	0.6471960900654646	0.6877523129884043	0.630544696826483	0.6065829753002565	0.6202337455541009	0.514085963399646	0.7142541923634743	0.6308959041403377	0.6658989797396396	0.6759924957061902	0.668157017613653	0.651775870822493	0.5363594816826446	0.7987042932340751	0.7397133001115739	0.671752307830867	0.6392310025969908	0.7458298506960832	0.6471984549000094	0.6247552426869319	0.717464889921905	0.639451840221703	0.5596505284133533	0.5772905191245628	0.671599937382332	0.5436816336259215	0.5408657150592111	0.6747723760009818	0.6315020283077052	0.5267944785636005	0.6358624473533849	0.6778830340858855	0.5913536957564846	0.653528888813185	0.6399673749178071	0.6102790906950689	0.6509673584537866	0.6131042427730082	0.6632431186278396	0.7094647591513472	0.6168140239796347	0.5775399299620324	0.577191718542951	0.6097476975917976	0.5880229066627183	0.7726202343718183	0.6747142434630906
16S_27	0.6549576863552458	0.5704650895978255	0.5721180447055391	0.6649539258889225	0.712754105765801	0.560894609207902	0.5119628807829248	0.6748280457444349	0.7419142512889482	0.6551670520402024	0.5740063668498425	0.5887217977792188	0.7082854480831852	0.5916419510359222	0.7275971231658105	0.6737861223807418	0.7469161092364068	0.5478756709836117	0.7209426825332921	0.7547026240153301	0.6968846334315377	0.5412422530012924	0.6575295425345885	0.581636337541239	0.6534551275282351	0.5575697635219474	0.7513106748711532	0.7181806528311666	0.5967899250324559	0.6690019680182419	0.49410837749517084	0.6073817071737224	0.7193694877297135	0.6570814728608805	0.5581085284411653	0.5717843311680195	0.7133228363267822	0.49098423950275266	0.0	0.4965884206381935	0.3767094765284425	0.7341117776085958	0.5870499215587558	0.7420915283861249	0.6525925199157284	0.5991296690406781	0.6513289450159643	0.5431786809899722	0.6253892910951188	0.48917540356180567	0.615487014311364	0.5548562725549842	0.6334963049782468	0.7298113089610025	0.6805158733184604	0.7050181953620888	0.4822428128965696	0.7443388260580005	0.7289764164323207	0.6781129626074839	0.6449576251495699	0.6765208651707759	0.6737298743198303	0.6729985288964015	0.683550255373124	0.7239414672675837	0.6180642914580995	0.6504521607082718	0.5464489005223797	0.6306777333765172	0.6040085403452093	0.6130500941248835	0.6687539922620983	0.5960770378284185	0.6834319306305914	0.7492241530332497	0.6153936253678612	0.6999332970271871	0.6548398458924584	0.6354314979146829	0.6600387967562755	0.621394223142905	0.6965368726070148	0.6891000593025539	0.5972068805651941	0.5964232039774562	0.6217640911133393	0.49225281835909984	0.6026473409288844	0.6910889653173959	0.6544900936601182
16S_28	0.5509629610094832	0.5596024912947527	0.6266289442301551	0.6056925050576902	0.7153191065187006	0.5876291623940315	0.5357584563596914	0.688240742800968	0.6777674482943218	0.7267753524603087	0.5050881820613633	0.49899820556471647	0.6339129916771111	0.6022684662008572	0.648809953851434	0.7728737874667472	0.7449606910304604	0.5764696849270247	0.6552854770714461	0.7336024360531587	0.6190811873785917	0.5781305367399342	0.6069503667187871	0.5627144352262291	0.7388478890033745	0.538369891612825	0.7959229705510839	0.6391011934724798	0.5386047067106187	0.7208471041060266	0.5717634112108685	0.5957668050370117	0.7632300219604009	0.598607600355927	0.5088083328440592	0.666663359456253	0.5748240849504395	0.5196222439524983	0.4965884206381935	0.0	0.4859062213255424	0.7087243430329794	0.6639952043695813	0.7973684782868166	0.6894413089188282	0.6904081959562972	0.6617876957011316	0.585630257759398	0.6398278526494628	0.5407326947812255	0.7196911531391448	0.6505284825569624	0.6556631209744398	0.649730381784317	0.7303541858553831	0.6496601940887005	0.5656711740555833	0.8179195648226574	0.7946384676043232	0.7429789681459268	0.6910813062541442	0.7619946069493206	0.7010614530385794	0.682516949824684	0.7493685428691608	0.594558486614871	0.64811801161567	0.5633886036372386	0.6567858816416354	0.5436035152698715	0.5965414034982004	0.6806816150245583	0.6233366434869325	0.60319448293696	0.6518623374324812	0.6338844138992501	0.6396572007742989	0.6925683221962102	0.6985419126869147	0.6468354675079502	0.6903615931154674	0.6526405203319424	0.7166184599244844	0.7449001019693996	0.6206854269737978	0.6495352480880623	0.6592514018632261	0.5873066296101388	0.669732670849034	0.7815020583687385	0.6944583410663315
16S_29	0.6723397861555618	0.5638646765615128	0.5302427788638402	0.6918051794613258	0.7141394154494237	0.5485560794724372	0.5022305769825379	0.6850177279935593	0.7495040215957862	0.6577675206195592	0.6027680217238522	0.6007305901169999	0.71319749797176	0.5736662009719203	0.7316340912363811	0.6264521019504564	0.7484892741005214	0.5223528701102879	0.7324725419252609	0.7524575930494223	0.6871872736597598	0.5232662252252857	0.6609896489644337	0.5921660460319449	0.6451402026911459	0.5238776172394354	0.7180247614116056	0.7059742511294271	0.5841420433653093	0.6809945462555049	0.47965433254441325	0.5917260180609243	0.7015518441232826	0.6447986899259054	0.5725689823732415	0.5871389047470551	0.7204694082788345	0.5072592756942174	0.3767094765284425	0.4859062213255424	0.0	0.7456055011979381	0.5521227845119295	0.7123820390124685	0.6426650674140263	0.5943590153392263	0.6324937586627525	0.4630708867260648	0.6426400164476015	0.46779278621152187	0.5936414282440549	0.5289066668510489	0.648586889037508	0.7339817609957384	0.6638987970273824	0.7184746984736398	0.41976175347495726	0.7129831613723082	0.6971172430440801	0.6570078656679184	0.6291895259136733	0.6602743290517233	0.6559887752259541	0.6758101198833373	0.6535565955244015	0.7045664377763257	0.5384426535499452	0.643884447716916	0.5252540025820598	0.6162949198040076	0.5642617574372235	0.5896967167068958	0.6734665497580085	0.5513146700745819	0.6687639793357469	0.7562571002055013	0.5985228112941537	0.6988691082234082	0.6486619781212772	0.6357372365619205	0.6485596789042112	0.5663517061586602	0.6889237379423038	0.66748267126827	0.544164265377714	0.5747026539151155	0.6292315709124036	0.4970251434991977	0.6113856725044134	0.6537418891983329	0.6257773536304929
16S_3	0.658430881812802	0.6875936437807091	0.7485782900949286	0.6857391183667314	0.5888972666142067	0.6645704646576446	0.7136953693072223	0.5653464661720344	0.6552344141824304	0.6851400673863379	0.6769167436790747	0.6649762681742855	0.6266836928457042	0.6871732320955002	0.6783262418002077	0.8620492374196553	0.5836728026374008	0.6868602037949338	0.6591819586492877	0.5582812075655447	0.606720975991184	0.683115510790447	0.621257733697703	0.6453102253778334	0.7744420456618005	0.7019588881186336	0.8504488937570744	0.625811478025887	0.6930167550785732	0.7140278736041381	0.730470133226961	0.6917891776824188	0.7868205622339457	0.6096800444168441	0.6815796224845064	0.6921431500905003	0.6778792588827266	0.6855887236324726	0.7341117776085958	0.7087243430329794	0.7456055011979381	0.0	0.8132896399311064	0.8593415350912097	0.7430969222892577	0.7830812585297562	0.6860422711767394	0.7590446239697726	0.516123476122166	0.7019674278262061	0.7675746736410417	0.7546454520541113	0.6611357023368586	0.6010574495191616	0.617533104597349	0.6125095587650363	0.7204285389656563	0.8701825329100547	0.8391138755750409	0.7709634483249255	0.7362361098616134	0.8335552106550237	0.7250933463224186	0.683011529192046	0.8142902429588995	0.6443263017425364	0.7356888170429845	0.6262711430688235	0.8026511913635259	0.6571226865121544	0.6486816725604104	0.763408789476443	0.6372220147738095	0.6824821054758557	0.5074436506767631	0.659821024923496	0.5577100746762962	0.5509531253622464	0.5621291667609929	0.5366619835196085	0.5984946381641228	0.7409052801273979	0.6169839518218062	0.7327150199618013	0.7466888421128819	0.7006922407390486	0.6728333750247993	0.727873697242887	0.6925949963854136	0.8552847671747127	0.7509430361608641
